baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000006327	2633.82536946559	-0.615960454893112	0.10916885984375	31.6273802409541	1.86777500433105e-08	1.94800469415086e-07
ENSG00000006377	122.284615860357	-0.153843401320338	0.263880631197173	0.339862635954603	0.559908521774075	0.69572722302845
ENSG00000006432	931.164303104285	-0.834379796073207	0.115763205903064	51.4951596744345	7.17738387969508e-13	1.34292209294696e-11
ENSG00000006451	1594.43729874407	0.553485119883795	0.0965740270481103	32.708659284174	1.07059214846283e-08	1.16202127121915e-07
ENSG00000006453	3793.56575802255	0.0358044511358904	0.0805779114609121	0.197442142441062	0.65679344512092	0.770631526880006
ENSG00000006468	380.186745720156	0.495909834506223	0.237392818154901	4.34134557470604	0.0371975148325261	0.0892209342207143
ENSG00000006530	525.827951727302	-0.550828137975193	0.136092902203015	16.3205641226289	5.34804272118072e-05	0.000292601152071893
ENSG00000006534	2108.75601875017	0.260266901058373	0.102115481653557	6.48957644394362	0.0108508827744103	0.0315144172850019
ENSG00000006555	645.722847292335	-0.348162955419017	0.123519269044326	7.93311242814562	0.00485382338594876	0.015954051361936
ENSG00000006576	576.33906095518	-0.0217130130530747	0.164259434581634	0.0176303701239391	0.894367843350474	0.933225430677995
ENSG00000006607	1163.23798899666	-0.570644711220542	0.127895601487022	19.8022633695292	8.58809207753179e-06	5.5627264104352e-05
ENSG00000006611	712.034809641192	0.50625397936604	0.151004127973724	11.1992949674354	0.000818284165446868	0.00335010003602297
ENSG00000006625	1950.06812783679	0.258294006244035	0.0891372354214859	8.38778639270262	0.00377750671606342	0.012879396883786
ENSG00000006634	730.151783449262	-0.547769920006094	0.138684201440963	15.5250939966705	8.14172390565045e-05	0.000428428578336169
ENSG00000006638	4.61259479998205	-1.18044122929793	1.15699004187344	1.05747507278758	0.30379176950054	0.45819652703304
ENSG00000006652	1033.60852927655	-0.67805838992152	0.116993210790718	33.3723465547163	7.609836097725e-09	8.43963472699508e-08
ENSG00000006695	327.304928223998	0.0535203548681194	0.146769075478987	0.133020416812663	0.715320695408576	0.81384197753622
ENSG00000006704	755.596695600313	-0.0149716033307061	0.109728138366181	0.0186251484597335	0.89144658943071	0.931299234944648
ENSG00000006712	1224.66078402471	-0.185014231313254	0.114350451142216	2.61589516871385	0.105797807096531	0.207084663890483
ENSG00000006715	1931.80526371676	0.225945418954594	0.0939054258677804	5.78454857548367	0.0161676493842376	0.0442641103069839
ENSG00000006740	261.447945228447	0.297695880936109	0.205442672658068	2.09345981380041	0.147930721474074	0.268386997322902
ENSG00000006744	1116.4614128467	-0.0746957965751136	0.156586360975286	0.227570281315124	0.633331310074726	0.752030577517706
ENSG00000006756	451.365119279288	-0.310089374486735	0.201667276075022	2.35929722295511	0.124538282709071	0.234531744684804
ENSG00000006757	288.009750476611	0.250105278815049	0.199796138474598	1.56486400230642	0.210954455565735	0.350410353663039
ENSG00000006831	2145.4802925021	-0.259245430717194	0.086489098202924	8.97613629904259	0.00273528424353559	0.00969787842580395
ENSG00000006837	8.15991507027073	1.77050879447658	1.09355949203861	2.54052885703299	0.110957615990224	0.214683309980163
ENSG00000007038	651.533794817713	0.377483811587416	0.124735254838979	9.14312183276957	0.0024965477312234	0.0089611183465105
ENSG00000007047	456.350880812533	-0.000415936284391909	0.210439936140478	0.000833500811083354	0.976967941899164	0.983877688791043
ENSG00000007062	1857.27982842806	0.745715164552829	0.120406287156206	38.0126751919915	7.02865249472282e-10	9.14051232324558e-09
ENSG00000007080	1234.18336896194	0.00638273862579229	0.102805245199801	0.0038741848439372	0.950369359499223	0.967822654603669
ENSG00000007168	1966.0614722432	-0.290084029504544	0.135585264502559	4.56917068877428	0.0325523203412029	0.0796018172570064
ENSG00000007202	2653.41152118178	-0.233236813591168	0.138656261121432	2.82625227879865	0.0927345358991838	0.186803221697409
ENSG00000007237	8.36870405692916	-2.15303392737311	0.965046361660912	4.86687920015794	0.0273769671503517	0.0689096740979585
ENSG00000007255	865.456094198693	0.557478551051154	0.122023828203076	20.7875177917465	5.13163351752906e-06	3.50556118091573e-05
ENSG00000007341	263.80747286399	-0.0194187919751324	0.1891653552759	0.0105918241652532	0.918029171981929	0.947872312888857
ENSG00000007372	236.592148731071	-0.0509739173462738	0.22428720773476	0.0524557535552717	0.818843880888417	0.884572684752573
ENSG00000007376	822.678488714633	-0.390080426418682	0.155539784911968	6.27281386142326	0.0122604288037142	0.0349329701136181
ENSG00000007384	740.653693498081	-0.34137332391444	0.124876103088073	7.46256493160119	0.00629951847935767	0.0199030668465904
ENSG00000007392	303.268028153514	0.57732253552928	0.175448842565122	10.7856967832942	0.00102287393560759	0.00407935624639892
ENSG00000007516	144.902221972145	-0.35318750083542	0.2727181677244	1.67858044996395	0.195113184139617	0.331575980571846
ENSG00000007520	928.961809366052	-0.2657789543713	0.141497791572794	3.52331350577418	0.0605113580146692	0.132436086669594
ENSG00000007541	583.252442081815	-0.131412866539845	0.119145696529147	1.21633757450678	0.270080603817074	0.421033058576218
ENSG00000007545	492.588231738074	-0.467555861120296	0.235610831947708	3.91354741874592	0.047898391627175	0.109689079476597
ENSG00000007866	323.548337018672	-0.268180886036519	0.150685348775922	3.16620785272134	0.0751768078537119	0.157555285712619
ENSG00000007923	1163.35262254466	-0.314239997062488	0.0997787742156355	9.90517346923667	0.00164814792814202	0.00620900930238616
ENSG00000007944	131.968353935998	0.852352222136914	0.239048723359751	12.6466455301355	0.000376240157594858	0.00168051457475075
ENSG00000007952	9.44961736447076	1.37290934135814	0.97709084822982	1.92073387981996	0.165775780457827	0.292303983970239
ENSG00000007968	206.395988815451	0.0563938006980692	0.227852462408382	0.0612474879010776	0.804534989520528	0.874711847672053
ENSG00000008018	2558.73050458851	-0.226408120899038	0.100949542092101	5.02552732011122	0.0249763191525501	0.0638642694264415
ENSG00000008083	239.391589746201	0.250430560653301	0.181668837839412	1.90002481456234	0.168075541522514	0.295490765790655
ENSG00000008086	157.212022747633	0.153541017197128	0.339144046257194	0.207108725374113	0.649043055620077	0.764617440195302
ENSG00000008128	370.46005819094	-0.021638825323657	0.152402606522	0.0202005310528861	0.886978449865932	0.928825921760511
ENSG00000008130	1547.34906975892	0.373292486372511	0.102126111726766	13.3311118475853	0.000261038695839757	0.00121327030912852
ENSG00000008256	1141.08753579071	-0.65925551291139	0.116679678493929	31.7252531054339	1.77597843359812e-08	1.86034848137878e-07
ENSG00000008277	89.7816861445642	0.239050868102641	0.419862086632671	0.33573557242002	0.56230113439577	0.697613797542474
ENSG00000008282	2817.2178969281	-0.774260336240255	0.0912583502110062	71.2979460253396	3.07155394890855e-17	9.10198402990502e-16
ENSG00000008283	2581.24560744813	-0.238558740135166	0.090463278786219	6.94721535895633	0.00839498080000066	0.0254380630367402
ENSG00000008294	4229.22831744397	-0.325167328371388	0.0841062998879147	14.9191850233202	0.000112215982377192	0.000572390083758828
ENSG00000008300	1371.14310145559	-0.0239096639859304	0.126218680442377	0.0358835270481421	0.849756222770906	0.905537138009562
ENSG00000008311	189.179125041636	-0.342106992295007	0.277045765440102	1.51981763114104	0.217647093176323	0.358449956826954
ENSG00000008323	482.730806198076	-0.546120365754282	0.154243534084714	12.4816784961503	0.00041096277015316	0.00181806120698088
ENSG00000008324	413.60682043614	0.61353548293216	0.147879950993517	17.1470112306564	3.45953338279529e-05	0.000197442526826517
ENSG00000008382	151.428585083484	-0.195175375385181	0.250361125876221	0.608620527200593	0.435307679265701	0.589034358300902
ENSG00000008394	3760.59392405155	-0.1581737804838	0.0753883096119891	4.40008711489453	0.0359370948107593	0.0867550383635601
ENSG00000008405	428.557883691641	0.241162967444528	0.136307720211099	3.12867664898329	0.0769261615414423	0.160660455714023
ENSG00000008441	295.280306321084	0.456774912774472	0.159403063000538	8.19832130753294	0.00419291664840441	0.0140814282483492
ENSG00000008513	2609.00249430758	0.017634867301725	0.0802369081392524	0.0483054136708603	0.826038659959171	0.889286958713012
ENSG00000008516	8.39598780124792	-0.434832707361604	0.847629299148893	0.261744226663822	0.608924372209838	0.733257887326718
ENSG00000008710	962.17452084213	-0.315260346054535	0.14672612915035	4.6053626373704	0.0318721117805756	0.0782230824039192
ENSG00000008838	2622.69967891169	-0.0690738009692601	0.0874525907517682	0.623820974137786	0.429630921997865	0.583844932983511
ENSG00000008853	509.194289805726	-0.0169528584009248	0.1354297903666	0.0156816696183739	0.900344259534479	0.936750526267776
ENSG00000008869	696.982208565237	-0.242753217064556	0.13722414211839	3.12646040181187	0.0770308218498721	0.160859044086695
ENSG00000008952	5269.79181308136	0.724721700648763	0.0844434325003672	72.9900142419213	1.30307465657074e-17	4.04699822175631e-16
ENSG00000008988	9065.9088653052	0.315468923732311	0.081743433359628	14.866077518561	0.000115420045757084	0.000587129157980783
ENSG00000009307	13393.5879818171	-0.0384279804165014	0.0840715054976001	0.208917945447737	0.647616832289113	0.763436330324961
ENSG00000009335	3681.08541899558	-0.683003192964186	0.0837318486031879	66.0286537175183	4.44414990856336e-16	1.17963043860477e-14
ENSG00000009413	241.652393888551	-0.698354122268516	0.554399022928477	1.56770027361522	0.210541304266795	0.349851522659587
ENSG00000009694	201.333991810432	-0.420930108576605	0.342400638332856	1.50704294292066	0.219590862100306	0.360802431547951
ENSG00000009724	14.6976947786561	0.379753005716811	0.720603771306803	0.276796646262014	0.598808536329959	0.725678636226235
ENSG00000009780	74.670982405063	0.322757838839023	0.337545484541009	0.91272455742088	0.339392545497978	0.496731145423086
ENSG00000009830	314.976147995812	-0.25146617620139	0.193479469791418	1.68694370958583	0.194004345960025	0.330025414682631
ENSG00000009844	1290.13086186438	0.44770799655677	0.110625440384723	16.3312611576811	5.3179398131566e-05	0.000291219547146505
ENSG00000009950	145.98416790194	0.335668736248686	0.260948410360819	1.64804191364894	0.199225646758091	0.336252065979854
ENSG00000009954	3332.56477899839	-0.53315627319608	0.0788887793204079	45.4723732551898	1.54807050872779e-11	2.46313264087541e-10
ENSG00000010017	633.073051984992	0.708935596620436	0.126236312569664	31.3728607185496	2.12936631499747e-08	2.20305497688346e-07
ENSG00000010030	137.098696755852	0.355489658497783	0.242069521927064	2.15560597745223	0.142050390952025	0.260162488421183
ENSG00000010072	461.402517991126	0.361059819389671	0.134678250667486	7.17820118600224	0.00737946577739431	0.0227880507244586
ENSG00000010165	1360.71529498133	-0.00122894279803807	0.1323478604458	0.000186138174342432	0.989114601978464	0.991593290121847
ENSG00000010219	271.43442351167	0.297935172647725	0.177930875845317	2.7994043931474	0.0942993308802626	0.189325354972582
ENSG00000010244	4236.12191583744	-0.158456144857836	0.0811704476756245	3.80908263062378	0.0509753622166222	0.115414099981631
ENSG00000010256	4512.75999290397	0.0219266187664092	0.101758039657993	0.0464337965810984	0.829389185105008	0.891409012226338
ENSG00000010270	1414.85454583362	0.258927904040227	0.0994598578162101	6.7713842725376	0.00926309598511831	0.0275759281966615
ENSG00000010278	6188.88965250157	0.597263315431722	0.0914820300509792	42.3511621565188	7.62709996359629e-11	1.10665400335358e-09
ENSG00000010292	1590.62893483493	-0.373951326262544	0.129448398903311	8.3249610101297	0.00391039775104289	0.0132651934207597
ENSG00000010295	5.7650670363849	-1.59289558683358	1.11322035717359	2.03554630176772	0.153658966850972	0.27665858990892
ENSG00000010310	50.0469221007707	0.42222327833616	0.368120491752181	1.31241694598623	0.251957519989931	0.399715820118102
ENSG00000010318	64.7801366141146	0.744464255584219	0.34845834382103	4.53548444795706	0.0331990587043683	0.0809947124075499
ENSG00000010361	354.541280234926	0.2754390209566	0.148059466787155	3.45753526184684	0.0629641053290578	0.136629587722954
ENSG00000010438	668.232890298309	-0.0693917663474999	0.148835670939122	0.217334446380548	0.641078485432224	0.758175597397919
ENSG00000010539	141.044967405527	0.205377036209858	0.234777694816285	0.764409585075533	0.381952067515665	0.539109428628881
ENSG00000010626	58.1160392145625	0.19030118335223	0.357409658576736	0.283350198205525	0.594513738697629	0.722794488972327
ENSG00000010704	152.641966238446	0.34351336962285	0.267594441246046	1.64439870523422	0.199723015062625	0.336820847042279
ENSG00000010803	532.400635495373	-0.116076896503224	0.156487046449101	0.550081843979981	0.458284254659078	0.60897312934283
ENSG00000010818	658.246914128528	-0.738732913904412	0.13413006497612	30.1306930690149	4.0388809004799e-08	4.03936171963472e-07
ENSG00000011007	1087.78478042532	-0.421583163563777	0.123812479831227	11.5627503501137	0.000672862500892099	0.00281159804525965
ENSG00000011009	735.900271074203	-0.309010467732665	0.115531779885784	7.14486517377614	0.00751789260394721	0.0231559361194356
ENSG00000011021	370.773611823402	-0.325996410294333	0.153763070164614	4.49024781722041	0.0340887357498843	0.0828045305868954
ENSG00000011105	319.116956162792	-0.363138500109768	0.165135375298198	4.82668163266414	0.0280225164757039	0.0702737793768323
ENSG00000011114	842.379482526999	0.375339962152606	0.119737744132684	9.80163403309685	0.00174356874336748	0.00652750490776745
ENSG00000011132	261.016672323682	0.227991548069691	0.19748129745124	1.33118500734375	0.248594513140315	0.396213717490379
ENSG00000011143	221.137549122282	0.203614219666156	0.180731974037599	1.26916538119946	0.259923312214926	0.409300046095144
ENSG00000011198	567.267405146579	-0.390494872441161	0.136359211243835	8.18227069139483	0.00423017754481139	0.0141810540917639
ENSG00000011243	1183.87870258478	-0.248620314914765	0.103639402344379	5.74908579137869	0.0164972397718505	0.0450197535563802
ENSG00000011258	861.548041766423	0.686819362239978	0.148885470985012	21.1229512259537	4.30738206437971e-06	2.99803783950737e-05
ENSG00000011260	2437.52404481959	0.526421159061836	0.0857280591859643	37.5466226805297	8.92538302955538e-10	1.14476553940908e-08
ENSG00000011275	745.051480976474	-0.135780269550098	0.1073227973247	1.60040366608652	0.20584601474783	0.34448453583596
ENSG00000011295	1266.01893014794	-0.206864896583211	0.0976487587718585	4.48530083574317	0.0341875289853476	0.0829965123554125
ENSG00000011304	7252.77194383232	-0.125441438047128	0.0923381922484161	1.844935509267	0.174373575369628	0.303829183175411
ENSG00000011332	63.3586266539465	0.737898514450077	0.339041043802345	4.71595820814707	0.0298839064351548	0.074210670399567
ENSG00000011347	491.264654496441	-0.175181647019723	0.126086339992188	1.93004192286275	0.164753858395585	0.291051869284263
ENSG00000011376	958.42165481813	-0.0794388736457906	0.122704377956166	0.419063289022517	0.517404815233429	0.659492922587777
ENSG00000011405	1750.83580045141	0.44594236901774	0.138726978829415	10.2979867404198	0.00133175425067535	0.00514275681908693
ENSG00000011422	1196.85263235169	-0.856927066173464	0.101208337642151	71.0480784269685	3.48624972289325e-17	1.02405538188903e-15
ENSG00000011426	4706.39441011138	-0.503741330676157	0.100983838540618	24.7648407923107	6.47681788959564e-07	5.25971455683838e-06
ENSG00000011451	1085.8875140047	-0.264266070540925	0.117672375749523	5.03631288251773	0.0248212663822147	0.0635625592405147
ENSG00000011454	1165.68960133827	-0.21999612088162	0.124708792692856	3.10896921901968	0.0778622229237714	0.16211165669953
ENSG00000011478	236.587820379552	-0.519450742527706	0.198497621005105	6.82429344360213	0.00899261243984914	0.026906614473962
ENSG00000011485	1761.24775210441	-0.0583459381512412	0.113040923158144	0.266377396377209	0.605772263173616	0.730981439661239
ENSG00000011523	339.962441505932	0.660160966408883	0.17743628635982	13.7701089574056	0.000206597336767285	0.000986430364411458
ENSG00000011566	888.921458378148	-0.542365349103848	0.120847193563604	20.0561034818072	7.52031332479349e-06	4.94351738979578e-05
ENSG00000011590	42.6029826623475	-1.02802426325178	0.567238926912186	3.14062742523569	0.0763644262285174	0.159686562887214
ENSG00000011638	397.494855630264	-0.902805210109863	0.1969837659253	20.7283937066227	5.29253751635036e-06	3.60751380729082e-05
ENSG00000011677	1.8658169272263	4.35147825336792	2.22800337254765	3.97229894706831	0.0462545811844308	0.10663686512909
